t=50;t=150;t=700;t=1000
0.157407463;0.40600087;0.473044032;0.177614828
0.195009573;0.370748698;0.479004082;0.17196699
0.251697497;0.413230604;0.564039511;0.258533595
0.257949246;0.479655152;0.597558878;0.264775756
0.333547092;0.519160833;0.649637543;0.317397073
0.259701147;0.567023256;0.658878724;0.248657449
0.316917198;0.565676413;0.667059823;0.26668187
0.188578617;0.605165636;0.552507825;0.172609078
0.154814878;0.499220078;0.515075302;0.145663771
0.176375024;0.444735487;0.54918607;0.161940665
0.208261611;0.434294555;0.618069242;0.211908458
0.149107805;0.459313917;0.588712705;0.138753541
0.168335282;0.420479654;0.564862267;0.124617919
0.098451612;0.373699712;0.501801249;0.071695368
0.002446271;0.295840893;0.467913009;0.028446945
0.029905483;0.272699885;0.501559612;0.030934035
0.002402644;0.267023722;0.458962444;-0.025053538
0.00135318;0.247718816;0.44647668;-0.046367875
0.061127261;0.211840919;0.481665246;0.066514732
0.073552543;0.231654241;0.495312789;0.074741921
0.097130641;0.273715711;0.508317133;0.073510245
0.118691371;0.314345584;0.56675962;0.122727422
0.085302267;0.343879704;0.558697206;0.163303365
0.066934069;0.362322184;0.597764105;0.166220818
0.157462164;0.349235781;0.672251311;0.211040986
0.11489507;0.42082558;0.673100268;0.164490982
0.128882296;0.372878853;0.641715768;0.149800753
0.125479317;0.358135646;0.581344192;0.113002627
0.119192479;0.295447515;0.616404752;0.096849672
0.145357368;0.251236068;0.633403701;0.090168189
0.098044321;0.284794011;0.611302571;0.036871664
0.140664059;0.258249032;0.670249216;0.072751326
0.163568948;0.319559412;0.615031646;0.053286721
0.239466214;0.346545441;0.664144654;0.103159708
0.218615211;0.390026554;0.693641223;0.097348934
0.270829109;0.400684674;0.79203391;0.129361428
0.282839418;0.400817514;0.894136896;0.175139662
0.284171244;0.430641978;0.863931104;0.152793752
0.27307589;0.37542335;0.884221982;0.17332289
0.277193876;0.387165351;0.871523364;0.142749658
0.200396246;0.37862329;0.802762765;0.076884658
0.191810548;0.308871086;0.76348931;-0.004786055
0.134671254;0.308729851;0.74367374;0.006343886
0.126383264;0.324408072;0.757449825;0.045065861
0.030771625;0.35569333;0.727317908;-0.04547969
0.019034801;0.274605344;0.759990633;-0.003029531
0.051708405;0.316186524;0.785036254;0.034811186
0.107239061;0.382089318;0.840670328;0.086042572
0.093073355;0.437933066;0.819766314;0.101836907
0.080674438;0.450028176;0.794616641;0.109680428
0.106592422;0.436591209;0.808680641;0.131090806
0.037041307;0.474903058;0.726554234;0.074381722
-0.041716901;0.381969142;0.754260521;0.03133814
-0.065644104;0.293723344;0.742824875;0.038111108
-0.157410362;0.283703147;0.714455415;-0.029520824
-0.111676717;0.217493819;0.737164066;0.004717986
-0.214894536;0.258510721;0.578033771;-0.088827132
-0.158328543;0.172230679;0.580404108;-0.064446929
-0.120290603;0.186228963;0.487530139;-0.074234406
-0.10604235;0.147119904;0.589829611;-0.026892023
-0.106793975;0.187166738;0.621822786;-0.02320102
-0.094072522;0.181912163;0.595326111;-0.016121894
-0.165413733;0.185669892;0.557096377;-0.074943718
-0.127900475;0.13648741;0.584010245;-0.075572652
-0.060509949;0.135520504;0.646670851;-0.058998325
-0.098787998;0.163023389;0.592043188;-0.093153785
-0.066224751;0.143496413;0.609739351;-0.08380647
-0.07876151;0.125640751;0.587745573;-0.104990762
-0.170381789;0.117388428;0.563896374;-0.148597783
-0.206272778;0.056717676;0.522260001;-0.15849309
-0.193911623;0.022793792;0.560511752;-0.125445446
-0.192019652;0.054937446;0.580817937;-0.101612761
-0.194156014;0.062264832;0.58310483;-0.072632221
-0.14079437;0.09054543;0.638874732;-0.013646063
-0.232921801;0.112557845;0.616317807;-0.05723004
-0.225416196;0.079674114;0.590597915;-0.077134606
-0.249173864;0.057760329;0.544582721;-0.109594032
-0.250490989;0.033058631;0.565014283;-0.131464345
-0.236701903;0.026552658;0.566223741;-0.121566947
-0.219244911;-0.031713083;0.598090875;-0.094334094
-0.243143585;-0.032041967;0.606630505;-0.140946694
-0.307106964;-0.115574076;0.556368932;-0.163835248
-0.31672094;-0.153975756;0.552409647;-0.161518475
-0.346870892;-0.158523197;0.532225159;-0.148846165
-0.312239869;-0.151150951;0.557746541;-0.098319153
-0.365588118;-0.115292854;0.493531142;-0.145167472
-0.383200447;-0.152184753;0.510265899;-0.138526289
-0.42223017;-0.109649828;0.481376384;-0.173554256
-0.373842374;-0.163833441;0.51125809;-0.11921478
-0.346896754;-0.124798953;0.53606011;-0.092020293
-0.322152741;-0.131568121;0.592741497;-0.110811981
-0.337506898;-0.142466524;0.552052914;-0.126318584
-0.270443428;-0.158815079;0.628516165;-0.042837151
-0.256244189;-0.154196926;0.655923912;-0.005825917
-0.209681188;-0.129033695;0.663923516;0.018373945
-0.249446375;-0.139187505;0.666844357;0.00894034
-0.245154987;-0.120076297;0.705778855;0.033168513
-0.298099876;-0.082822781;0.704529246;0.015043094
-0.27852869;-0.119975998;0.742005747;0.027579526
-0.225935269;-0.100900489;0.763861495;0.08244802
-0.206593986;-0.029980832;0.769623825;0.103396289
-0.186404014;-0.016513819;0.779084102;0.088208983
-0.161788469;-0.054547508;0.783220621;0.097134827
-0.149879535;-0.064124528;0.805206816;0.14806563
-0.110745709;-0.075035186;0.763948418;0.153679759
-0.090466623;-0.087182595;0.749715924;0.20356405
-0.010030823;-0.074404826;0.7747242;0.199821538
-0.009724582;-0.099795433;0.767547449;0.183262002
-0.055544297;-0.114361477;0.69776336;0.11328708
-0.064738533;-0.173642908;0.739091023;0.103653177
-0.090446776;-0.177056497;0.732970404;0.071785675
-0.057583283;-0.197998059;0.769799625;0.108008121
0.03865815;-0.155957425;0.840714604;0.184071587
-0.02713402;-0.126562723;0.814683846;0.164731864
-0.050049295;-0.182075433;0.788495261;0.178118274
-0.037286771;-0.203775031;0.759697002;0.166390674
-0.052374387;-0.156522981;0.727280262;0.135085917
-0.049792427;-0.160815291;0.77794253;0.133379624
0.006337157;-0.170371327;0.762929118;0.177006386
0.063030615;-0.115798357;0.801306795;0.206795321
0.086983462;-0.053590306;0.803074716;0.259108674
0.073534115;-0.032029995;0.852091288;0.227301561
0.101331431;-0.039943901;0.943487469;0.254720141
0.070601882;0.007662838;0.911448107;0.226158326
0.126257359;-0.005189391;0.945355983;0.282731776
0.120997338;0.030316033;0.860561368;0.260561853
0.101651199;0.02581242;0.802820732;0.204959518
0.130357929;0.02614963;0.775430981;0.245801602
0.135310559;0.053738253;0.857913424;0.227927061
0.122709154;0.091892888;0.867260956;0.253511115
0.166647748;0.036144405;0.84417426;0.308973933
0.224989721;0.003164003;0.856696156;0.303104248
0.253005046;0.049568282;0.85606487;0.333177709
0.281676575;0.108473866;0.907259654;0.338795439
0.248064713;0.096180706;0.914342187;0.328261647
0.24740334;0.087612014;0.97124658;0.307155564
0.245690611;0.038292183;0.979773399;0.35153743
0.301576263;0.081884483;1.03884067;0.370695092
0.255169989;0.087716823;0.968658717;0.347468266
0.218081673;0.054406722;0.937693994;0.321525001
0.23903943;0.022535188;0.964194885;0.324887018
0.266983467;0.045104656;0.988054718;0.33697879
0.233237364;0.029298273;0.95341897;0.348690252
0.234873438;0.010810916;0.953253884;0.380218861
0.24812995;0.030131404;0.922296741;0.414989163
0.285521184;0.018280681;1.007668543;0.484956692
0.281281149;0.097163748;1.025252657;0.472001584
0.287682101;0.075212177;1.018039304;0.452060253
0.270645885;0.055855775;1.029056182;0.446759976
0.260951864;0.095855997;1.029237067;0.462876562
0.237138093;0.121852217;0.983963406;0.434569568
0.256892595;0.092648914;0.957899587;0.424183457
0.241658318;0.090723051;0.943259686;0.436049562
0.246391341;0.101259419;0.919128076;0.454508958
0.230865597;0.100534366;0.946677068;0.425118867
0.189627669;0.094252538;0.889844143;0.393964981
0.131276201;0.060054209;0.852684623;0.349059917
0.128056997;0.027876404;0.894246601;0.32244803
0.142053758;0.043752706;0.858118026;0.280012455
0.143680386;-0.012096922;0.919596286;0.304307318
0.149248275;-0.022320811;0.926899174;0.28609669
0.130037142;-0.022974208;0.907453373;0.27799663
0.068739806;-0.020564539;0.84926122;0.256774668
0.153469249;-0.040005368;0.960398861;0.337074187
0.13290703;0.055643492;0.932929185;0.328570643
0.133364741;0.035320905;0.953072563;0.350781582
0.153088999;0.055434707;0.980871453;0.360303962
0.168491305;0.066920052;0.996759515;0.405667096
0.17952199;0.071805164;1.025135534;0.448226668
0.130412499;0.112933449;0.989475973;0.436442287
0.05921186;0.086338636;0.949467589;0.376107836
0.080556767;0.021761459;0.993016538;0.375927752
0.076298585;0.033845878;0.988893813;0.364005047
0.067800897;0.040336047;0.965490519;0.338644405
0.058897641;-0.01870462;0.919751404;0.333819913
0.061613096;0.005982072;0.875384686;0.319858894
0.0809386;0.044071584;0.889900297;0.340637129
0.068170648;0.086925667;0.876110655;0.386944193
0.047988175;0.090316443;0.841001021;0.389328335
0.047324837;0.053748159;0.797922647;0.370476759
0.016010798;0.07126302;0.814437439;0.35327862
-0.059196409;0.040347542;0.774638871;0.284393273
-0.08082966;-0.027570637;0.726094141;0.24554603
-0.106153033;-0.048668337;0.739444355;0.236336028
-0.113893584;-0.083291162;0.754463591;0.224950764
-0.06465903;-0.100795819;0.758118269;0.253269109
-0.017018973;-0.088709556;0.788741411;0.274044605
-0.042848287;-0.037572073;0.750892145;0.263941406
-0.054149974;-0.080721876;0.781720694;0.248794381
-0.034068048;-0.097188118;0.791360929;0.275948956
-0.053751586;-0.057762064;0.799232673;0.282486804
-0.058005122;-0.035924625;0.784128747;0.299790905
-0.058417432;-0.048835129;0.755413179;0.297796744
-0.207728239;-0.077495944;0.750297624;0.267796407
-0.196837655;-0.086591019;0.749593417;0.266422981
-0.209620735;-0.074784182;0.788403015;0.28637686
-0.215158028;-0.053468896;0.768514238;0.256629056
-0.220446793;-0.112838977;0.753571133;0.23112749
-0.214335425;-0.140458636;0.537229101;0.222701079
-0.202207147;-0.123148431;0.590190499;0.213250133
-0.20328807;-0.143366613;0.576479667;0.180938855
-0.214004704;-0.126429983;0.557676807;0.193513904
-0.178891368;-0.114187899;0.591597254;0.22720823
-0.17442489;-0.068654314;0.590785185;0.24852442
-0.177865597;-0.025240811;0.568456668;0.278264731
-0.173704435;-0.046002863;0.529005463;0.280953716
-0.153006373;-0.013427055;0.553108898;0.291622551
-0.172272454;-0.001793722;0.563216319;0.276968079
-0.195242512;-0.009439686;0.537493854;0.265504923
-0.19995511;-0.064538551;0.545186454;0.265336013
-0.193582114;-0.064799963;0.530897186;0.243418817
-0.186869792;-0.072701887;0.516977113;0.2432635
-0.169939817;-0.049925314;0.500115274;0.233508667
-0.202093039;-0.038206839;0.540200802;0.264703872
-0.178624695;0.023633939;0.546218784;0.261970269
-0.171674216;0.051138961;0.560822319;0.294559775
-0.162584381;0.059331325;0.566670127;0.297792297
-0.167413417;0.043046745;0.57088549;0.327778302
-0.184909115;0.085198196;0.555756061;0.340302229
-0.150742377;0.084268912;0.583401221;0.384743132
-0.105886002;0.103772438;0.594788624;0.399116174
-0.128886475;0.123806388;0.550219498;0.341460083
-0.127974793;0.077532607;0.56853968;0.328284916
-0.125163175;0.048278496;0.614958511;0.329293651
-0.131852099;0.058480318;0.640230854;0.31315579
-0.108990284;0.070821264;0.625323314;0.361486718
-0.078664587;0.111406276;0.639658511;0.419367722
-0.071283331;0.137549609;0.659981585;0.445290105
-0.066249354;0.135679085;0.628807407;0.444078344
-0.057921237;0.131666208;0.619968078;0.434741707
-0.065780533;0.141528292;0.644891783;0.453337286
-0.04004881;0.184571252;0.677350533;0.449932307
-0.030146854;0.186573006;0.680606756;0.442534616
-0.02947204;0.182574;0.662286573;0.419820102
-0.017146716;0.175813314;0.663022842;0.430374955
-0.049905066;0.217419892;0.668656204;0.41053538
-0.115207272;0.19083847;0.614795914;0.389127283
-0.111986713;0.191792221;0.545203106;0.370580989
-0.084977435;0.136142157;0.612124078;0.394345206
-0.103361639;0.140297334;0.596781279;0.386970694
-0.092209377;0.155034605;0.594103388;0.390412672
-0.106366039;0.168724985;0.587880835;0.356098831
-0.118131341;0.135155229;0.577325083;0.354428305
0.124098978;0.099605772;0.792605402;0.563581706
0.110530057;0.311475285;0.7506584;0.547688592
0.117783005;0.287936131;0.789975595;0.589675761
0.118612442;0.310317403;0.774989928;0.551924566
0.130232064;0.300079473;0.731912358;0.533559731
0.137201092;0.267380655;0.705891495;0.538944277
0.112686556;0.260665991;0.673511206;0.503667714
0.109913214;0.223143551;0.63140948;0.469953062
0.110936467;0.219122559;0.580089934;0.472734545
0.106374399;0.227400798;0.517950073;0.480701176
0.104183323;0.243613213;0.578942276;0.471521553
0.130874564;0.242048659;0.609697818;0.479946037
0.126735809;0.249740838;0.56366872;0.477059551
0.152679875;0.221134846;0.561377922;0.512123629
0.158419371;0.227796659;0.717822808;0.5547792
0.198563213;0.282620538;0.751209166;0.563667698
0.197035371;0.263712882;0.740544151;0.564144832
0.191847396;0.288207171;0.745729174;0.589452135
0.170386206;0.268324696;0.702635918;0.538078
0.169856806;0.212921997;0.706945114;0.546768166
0.168047806;0.203216592;0.733070812;0.549187452
0.155887797;0.203079693;0.724881336;0.55878233
0.157118496;0.193917351;0.76780628;0.539862996
0.110689773;0.191784472;0.737892765;0.481474934
0.108865933;0.151967218;0.746735263;0.505005725
0.110194739;0.128322914;0.737518693;0.477800696
0.104556822;0.120489397;0.705958403;0.469285385
0.096839862;0.115781634;0.703376419;0.460945974
0.094215649;0.131505406;0.664274874;0.466251169
0.076688624;0.102824081;0.634070971;0.45716587
0.07745812;0.087139164;0.567516224;0.450184399
0.072220662;0.068952256;0.557289072;0.477090714
0.047402239;-0.038165501;0.602419158;0.465804119
0.037629306;-0.040872562;0.614529525;0.467064282
0.033365753;-0.057969432;0.579318413;0.456814903
0.043478649;-0.066763125;0.61852162;0.45460783
0.008748904;-0.063652268;0.554245279;0.450822788
0.065612163;-0.103604589;0.643825625;0.524428022
0.101552074;-0.060546533;0.655027226;0.572000508
0.084176194;-0.080475983;0.679472374;0.584766135
0.10025139;-0.077615101;0.712313293;0.573901971
0.104840224;-0.078654782;0.694284375;0.608976351
0.095999025;-0.05547697;0.664064402;0.566148397
0.13838921;-0.09190474;0.701163914;0.591716188
0.126953588;-0.075892713;0.695382432;0.576212756
0.114587507;-0.092049171;0.707440624;0.564730171
0.144693029;-0.093158937;0.835811897;0.597198895
0.137135289;-0.079988876;0.82993266;0.587978327
0.177573632;-0.104790146;0.840131763;0.623041324
0.178221174;-0.08443104;0.838526449;0.678325269
0.056065637;-0.084781856;0.831968442;0.689700915
0.014051753;-0.106744901;0.776341665;0.648472961
0.025005228;-0.158826163;0.761958397;0.672042608
0.016099419;-0.141622647;0.736886265;0.650994599
-0.01582495;-0.167082459;0.675095797;0.622278355
-0.032978304;-0.203559937;0.647944384;0.612487403
-0.02610795;-0.226870667;0.652491849;0.611922069
-0.034106187;-0.22566444;0.591981629;0.60598068
-0.028865594;-0.236962632;0.560842852;0.595115754
-0.054034841;-0.255217428;0.617087194;0.578555203
-0.068126607;-0.2843757;0.605426598;0.561203295
-0.085537693;-0.277146528;0.610917359;0.557420034
-0.077312597;-0.250900675;0.615003527;0.605176708
-0.097140028;-0.223583015;0.60966463;0.5957073
-0.057264627;-0.228891321;0.602601445;0.624840997
-0.083701353;-0.168696451;0.636693536;0.607575291
-0.079255461;-0.177509623;0.632695575;0.632979875
-0.08084297;-0.168827659;0.588892888;0.635276244
-0.050639893;-0.171559491;0.618185897;0.658408557
-0.048067344;-0.1349686;0.552549143;0.628175622
-0.028068812;-0.176435784;0.563392703;0.652604209
0.05120371;-0.159372564;0.61316666;0.681172773
0.037826801;-0.162694538;0.582792997;0.651494994
0.068953993;-0.173713908;0.541893895;0.658141073
0.066385926;-0.169812707;0.574508565;0.693073228
0.071540144;-0.176186568;0.59699792;0.682421844
0.0523236;-0.182910312;0.562846064;0.687478224
0.061243625;-0.163680987;0.565903431;0.702894839
0.069302779;-0.163551454;0.560487053;0.71658483
0.061396;-0.16515419;0.526938634;0.684076935
0.065800477;-0.181865357;0.506004688;0.704237293
0.086428823;-0.194115362;0.528261548;0.723080183
0.099400165;-0.170395288;0.527489324;0.772469024
0.062546006;-0.175901926;0.454952905;0.719639284
0.045375426;-0.212420527;0.436485326;0.724359419
0.041316781;-0.20609172;0.444260229;0.761877494
0.076823287;-0.200826994;0.426423131;0.762421531
0.047103594;-0.176044731;0.430269067;0.756018793
0.030702999;-0.144682705;0.421399498;0.747415821
0.034379209;-0.144606368;0.389085457;0.749445062
0.013677729;-0.106061634;0.330390931;0.731165868
0.035266683;-0.11704559;0.289305909;0.740971116
0.046379586;-0.127011492;0.318249497;0.795328559
0.044330821;-0.166160659;0.276004047;0.828563682
0.071621941;-0.15424338;0.289626767;0.836252671
0.061698299;-0.151650993;0.291479522;0.811944263
0.045055136;-0.14570096;0.242390777;0.8161912
0.060004466;-0.144939151;0.212773798;0.799089834
0.021978853;-0.151519701;0.156702535;0.773135111
0.038273093;-0.171968882;0.152409898;0.795376081
0.046126337;-0.194571187;0.122365963;0.78858432
0.08805902;-0.203436777;0.185746241;0.831366705
0.069030742;-0.1947484;0.157871195;0.848411493
0.065659571;-0.180394826;0.155271756;0.830759395
0.092673824;-0.186255251;0.201676792;0.836347338
0.094273673;-0.173164351;0.220975996;0.826945689
0.10615608;-0.189182556;0.265987378;0.858242403
0.128113648;-0.18084457;0.277481236;0.881809877
0.122713496;-0.151719861;0.264672482;0.847823875
0.150560395;-0.200863258;0.267646149;0.911612407
0.173331631;-0.193468578;0.221028535;0.899841583
0.179101715;-0.189743456;0.196074229;0.93155201
0.173776619;-0.170052877;0.220617794;0.913042218
0.155604668;-0.168365345;0.214115395;0.870688948
0.102596859;-0.155599727;0.273414561;0.841577251
0.119218224;-0.158073081;0.275118165;0.801880407
0.094240089;-0.157141831;0.325062901;0.871539447
0.102853059;-0.152534305;0.283596883;0.885349568
0.096354566;-0.15090416;0.264131027;0.848774602
0.075148868;-0.170665648;0.249215769;0.844061202
0.024190323;-0.187135871;0.253938874;0.8398772
-0.120840879;-0.215244889;0.125838271;0.723341368
-0.124034384;-0.334520015;0.123039691;0.686819751
-0.137270911;-0.336278678;0.045504625;0.680478229
-0.106709888;-0.352273366;0.055701042;0.674991861
-0.135171661;-0.331339833;0.03683701;0.659731764
-0.107614246;-0.358657241;0.027829147;0.64825677
-0.119427525;-0.368877827;-0.021500985;0.647548632
-0.11834599;-0.360369277;0.000473798;0.646954351
-0.092619378;-0.357690998;0.05879965;0.626157764
-0.089250008;-0.343074768;0.014790785;0.642342411
-0.098815133;-0.352830424;0.033018554;0.652374449
-0.214650339;-0.371989179;0.053596522;0.635705002
-0.19588562;-0.389475971;0.0910749;0.635039562
-0.164632267;-0.385271854;0.13879147;0.676274229
-0.164355209;-0.34832695;0.122752258;0.663722397
-0.191756106;-0.334233064;0.095266198;0.667981395
-0.195431723;-0.345809009;0.200407538;0.752380409
-0.219992316;-0.352617306;0.201471622;0.710430874
-0.246274852;-0.327036191;0.225871573;0.727077211
-0.212876379;-0.294534734;0.200515274;0.717637265
-0.264293692;-0.303603608;0.161378216;0.679940336
-0.268604555;-0.319688658;0.15627867;0.682018418
-0.287682027;-0.316998514;0.138026121;0.653470821
-0.313703867;-0.319304002;0.140661415;0.632417662
-0.301756268;-0.358374746;0.205322902;0.605621216
-0.29855179;-0.345207873;0.230145941;0.622221908
-0.330720351;-0.332202164;0.176359307;0.639440768
-0.322667969;-0.363428452;0.149968202;0.645435475
-0.337540423;-0.351502705;0.182284449;0.664135532
-0.333238604;-0.468936583;0.177963615;0.678790225
-0.343311671;-0.450315674;0.176512516;0.666851568
-0.325977486;-0.466243845;0.15408627;0.668903926
-0.321802442;-0.447358461;0.176753052;0.702958424
-0.338149335;-0.429667655;0.163808858;0.72655042
-0.331660712;-0.408526856;0.163620737;0.762515105
-0.351741092;-0.380850924;0.15003121;0.710558778
-0.36245246;-0.400195742;0.172684593;0.708923192
-0.369197732;-0.389173528;0.180298819;0.711996278
-0.40513538;-0.4076003;0.17411591;0.702666395
-0.432971678;-0.436958498;0.17930235;0.683627463
-0.423302163;-0.47570456;0.171781834;0.663705032
-0.40435703;-0.472175139;0.168366569;0.633886671
-0.377830247;-0.456875065;0.195479103;0.682990133
-0.3378463;-0.421672918;0.207298981;0.692303371
-0.348677567;-0.377106875;0.17212141;0.692092772
-0.291769383;-0.382773697;0.175732779;0.752013891
-0.311113749;-0.326778793;0.169704292;0.74360154
-0.318833299;-0.341323515;0.139497911;0.718013494
-0.285277647;-0.359481307;0.180755595;0.752326367
-0.233877812;-0.33820701;0.246836664;0.805476343
-0.135801622;-0.299068666;0.260235043;0.825207346
-0.127211973;-0.272606036;0.294623937;0.797307349
-0.10969158;-0.223079002;0.239790251;0.757317748
-0.136587602;-0.233561033;0.18310781;0.784702027
-0.104168265;-0.261371166;0.086158962;0.724940863
-0.14033682;-0.229425975;0.064116768;0.698722551
-0.130469307;-0.254747171;0.03507403;0.692273047
-0.142304669;-0.237854371;0.033696;0.736510273
-0.158548496;-0.223698488;0.014388689;0.750655223
-0.179671072;-0.238048849;0;0.707965751
-0.186870896;-0.266115367;0.006597573;0.709443924
0.026377734;-0.25832983;0.220933103;0.864477467
0.037696548;-0.043646441;0.242807083;0.886477193
0.014802215;-0.009799693;0.213742801;0.839750667
0.020044185;-0.030579791;0.212761144;0.908277432
0.044373433;-0.016568455;0.245958336;0.941745321
0.049708807;-0.028651702;0.263106288;0.914721347
0.090199498;-0.034047147;0.305971821;0.949743647
0.169289251;0.010844475;0.415227951;1.018360442
0.134633697;0.090569916;0.369984691;0.995669569
0.182098864;0.039409264;0.349602589;1.035364394
0.181932824;0.067789712;0.313414102;1.089017225
0.180831339;0.062308355;0.295510409;1.070677723
0.194735933;0.069036961;0.28792859;1.117526077
0.190954387;0.06521633;0.283448471;1.034883407
0.210878447;0.047558695;0.32191844;1.040971114
0.240795035;0.07327035;0.31571022;1.066834142
0.256904939;0.086868641;0.310972186;1.098729065
0.270403025;0.096774387;0.348432622;1.087968165
0.216819874;0.11928873;0.358535651;1.083030683
0.196356846;0.139824199;0.405465132;1.013590579
0.174297791;0.114085624;0.386051564;1.04257739
0.193740185;0.104178441;0.39456969;1.090244027
0.205407951;0.124747311;0.415976433;1.121346611
0.211986653;0.15517935;0.437783923;1.155135194
0.213461798;0.170389306;0.458532983;1.129516664
0.216947927;0.172541528;0.486186364;1.110550547
0.231712078;0.16376818;0.478406652;1.081591384
0.25903453;0.179473818;0.503367991;1.080635136
0.285960379;0.210171191;0.505997519;1.049516254
0.26196051;0.227111205;0.494805937;1.055596277
0.237464281;0.204377867;0.474408389;1.033329997
0.232076914;0.20650024;0.496271579;1.064054943
0.220391707;0.208280825;0.494742764;1.113638785
0.219934747;0.227713247;0.467330341;1.119122614
0.158052609;0.2208526;0.423060894;1.152455645
0.177212861;0.19767404;0.415358808;1.187165686
0.179829987;0.194550725;0.39276032;1.148222935
0.151339496;0.169432371;0.389323892;1.121457051
0.123597006;0.162227735;0.384597774;1.153216434
0.118516475;0.162136203;0.391179126;1.145432411
0.138114383;0.181648825;0.376084464;1.166301002
0.107148498;0.184854846;0.343452598;1.14294994
0.097686486;0.147790379;0.316949997;1.09458675
0.089392783;0.102360151;0.356605133;1.113561631
0.127149864;0.127889166;0.361078023;1.114499648
0.109635106;0.134331784;0.363149748;1.108395747
0.126895463;0.130498326;0.352974925;1.150565296
0.124261571;0.145796103;0.311593051;1.117239951
0.156071133;0.111262286;0.323591143;1.126661832
0.16890096;0.101919759;0.315449353;1.092255458
0.024882973;0.113149329;0.310486104;1.031468045
0.023547038;0.116441548;0.30005188;1.024066523
0.025920891;0.126124912;0.277427401;1.01353465
0.030410118;0.130555033;0.247134191;0.986798245
0.027571072;0.137165103;0.264322197;0.959098016
0.032401371;0.146539134;0.283334818;0.99288447
0.016830657;0.153340933;0.316780711;1.008574606
0.005653725;0.151621752;0.315808654;0.963223021
0.002061148;0.170917329;0.315071753;0.964491229
-0.019993772;0.134605467;0.310791838;0.984618991
-0.008281621;0.135151211;0.307333081;0.978377797
0.013338211;0.142000582;0.36949003;1.021509895
0.020834087;0.174339253;0.381076543;1.00114773
0.026229865;0.16877999;0.376706812;1.032954956
-0.014764217;0.181021397;0.328258614;0.996805249
-0.004859433;0.147408781;0.344061097;1.026163202
-0.016203243;0.178099823;0.349662292;1.012743769
-0.02236912;0.174898312;0.361438859;1.002687454
0.106925555;0.169481991;0.515393488;1.155465733
0.132861893;0.288284301;0.547540348;1.173509338
0.147863216;0.318603458;0.560561414;1.192818094
0.122383233;0.339601206;0.557870665;1.192269106
0.138928956;0.312295329;0.57390594;1.22566545
0.149061008;0.341573956;0.60621091;1.003794397
0.186522197;0.33912512;0.642214289;1.078323685
0.176330953;0.353330316;0.625418114;1.081544811
0.174899313;0.358592869;0.627014648;1.102019433
0.185376327;0.348708109;0.652334314;1.111207461
0.157593024;0.366244425;0.652908708;1.080050271
0.163207161;0.352658267;0.654993024;1.047862374
0.164355477;0.344248628;0.696816888;1.030993303
0.173879591;0.355203334;0.732283545;1.067278535
0.167920261;0.376993434;0.723235869;1.082451188
0.206396322;0.370487259;0.774751613;1.108720058
0.232353677;0.384336514;0.772642202;1.126828487
0.239687556;0.398620862;0.766822644;1.126362659
0.223143551;0.413800971;0.70873189;1.079302559
0.252355553;0.384003164;0.731680823;1.087125451
0.261038328;0.424333563;0.76020406;1.134818038
0.245473028;0.505462191;0.760286462;1.125575263
0.203382482;0.495111402;0.744202331;1.100630467
0.235523352;0.464033435;0.767919168;1.107011175
0.230350488;0.445594822;0.767870727;1.068986551
0.233278773;0.42159449;0.766375572;1.071653372
0.217750886;0.425079074;0.75663471;1.052685668
0.238178888;0.418267955;0.760606923;1.04575003
0.244973676;0.445231226;0.76114153;1.045508959
0.254130571;0.442687791;0.777281428;1.05244135
0.242600389;0.436014527;0.796174984;1.078540958
0.234545385;0.424867047;0.781071556;1.111596764
0.259462304;0.430171431;0.820775052;1.095110144
0.244646172;0.445739007;0.806897026;1.066582731
0.264574465;0.42300212;0.796538754;1.093523205
0.224115494;0.416961099;0.751003172;1.009388343
0.208696453;0.378358726;0.754672018;1.015767751
0.190364319;0.373534438;0.754192234;1.008237633
0.191978424;0.361073517;0.710308269;1.003485674
0.117056555;0.332586987;0.593579585;0.923634795
0.111016424;0.245690611;0.600470832;0.901734449
0.123021847;0.261418953;0.607985332;0.881586365
0.104782699;0.289135534;0.597367577;0.887876386
0.119010481;0.300238264;0.653115527;0.862667626
0.100271965;0.364090245;0.657978758;0.766103851
0.096095861;0.33229813;0.655524595;0.815084224
0.098037631;0.329656167;0.653196569;0.793128431
0.091509699;0.32583955;0.618086756;0.786752182
0.110638109;0.314975915;0.672415396;0.793093498
0.100616655;0.323741122;0.676572737;0.790450578
0.044799493;0.322387131;0.645674349;0.800859458
0.042881692;0.333871429;0.677936351;0.781285516
0.034635532;0.342398258;0.707905597;0.79911324
0.034256099;0.351927986;0.702094561;0.829666143
0.002547772;0.355830861;0.685281047;0.773470164
-0.037526527;0.343320868;0.62018787;0.692408548
-0.05732126;0.314085115;0.62012991;0.677805178
-0.045956439;0.299207099;0.620965804;0.654093584
-0.071394844;0.310827868;0.622495868;0.598710926
-0.076361918;0.314669193;0.628562182;0.494048033
-0.048009219;0.338212881;0.647370917;0.609004876
-0.030782804;0.357952512;0.630603834;0.606735416
-0.013863775;0.350737211;0.657745235;0.557283879
-0.026088436;0.355188332;0.67400955;0.53520415
-0.03913621;0.324547753;0.65602286;0.657757167
-0.078402297;0.312803999;0.605517987;0.640807519
-0.09426625;0.252860636;0.56614049;0.629012908
-0.104021827;0.258104739;0.589125353;0.632396983
