dt=50;dt=150;dt=700;dt=2000
0.02030471662730204;0.020176856185622098;0.019492361234572604;0.0173738414649152
0.029331766326238167;0.02956984835622489;0.02832422540174368;0.02527951852354679
0.03620292327644953;0.03647621599757018;0.034961119697572936;0.0310170273163707
0.04195031293579665;0.041972781045189186;0.04043677789799962;0.03602528922372281
0.046891398653472;0.046758543768082875;0.04469361224246411;0.04003236614549944
0.05132585605606465;0.05079933695407935;0.048557203895383316;0.043345228112308745
0.05532626977868067;0.05440166472862087;0.05220455744972766;0.04653371963796667
0.05889878000816911;0.057682188109305345;0.055477361239141196;0.04933655091236356
0.06233588442557956;0.060974684039953354;0.05871163336071267;0.05211874823817095
0.06549885901693786;0.06409174420609212;0.06166406210804954;0.054701125582989674
0.06859816628233976;0.06734723479400316;0.06460847158878859;0.057273984700499214
0.0716454227775397;0.07045584502668666;0.06753372914670962;0.05970561323389197
0.07456267409827234;0.07327345899243443;0.07022102713706771;0.062040102537176345
0.07738145527798175;0.07599527985962061;0.07287533185375124;0.0642801315525231
0.08000997071941603;0.0785672050437207;0.07550896629379211;0.06640495889967378
0.08252187971777634;0.08115852757026458;0.07800981752573606;0.06861303394101202
0.08484580306471531;0.08368906751997206;0.08047421390714105;0.07081459440095875
0.0872971426299881;0.08623666345857138;0.08278883163309093;0.07283587846550826
0.08962396985334622;0.08884518929335028;0.08514651258494628;0.07487695049483918
0.09192685431104879;0.09128158319335496;0.08750952990046343;0.07688035135668636
0.0941994907615664;0.09382149857408686;0.08984059708656443;0.07882817279220776
0.09641757624808688;0.09629541341636066;0.09215509138580999;0.08066355140269095
0.0984935650744796;0.09862632057353049;0.0941820334684314;0.08248797628721766
0.10069697837749082;0.10090163993176934;0.09643202454254944;0.0842345482545292
0.1029809152034714;0.10313780104739814;0.0986429407453041;0.0861892421267733
0.10512328544217762;0.10540646294040094;0.10085306298575195;0.08817193214197175
0.10709751897835847;0.10760662652644461;0.1031104896095924;0.09004613539316368
0.10917649981598174;0.10976709597845151;0.10534664342922147;0.09179330517763859
0.11115196686212934;0.11195844290525601;0.10751290911373106;0.09348841966895424
0.11312037538378614;0.11424075790904814;0.10970131810907341;0.09524683148773853
0.11516255358974695;0.11640349059679922;0.11184868234593516;0.09688450656901057
0.11722588760122164;0.11833398200177052;0.11401532797344689;0.09835317040049275
0.11923871582880713;0.12032991044578817;0.11603840161815328;0.09993192800333274
0.1211970503768973;0.1223335178511734;0.11799730441808731;0.10146569382029068
0.12319866500213059;0.12428674421330557;0.11998834865816624;0.10309578331251214
0.12514332305074766;0.12621404099788586;0.12189345043927603;0.10465979649793289
0.1270489146537345;0.12807625694693553;0.12383380319708978;0.10621052517614546
0.12889439346367593;0.1298766948263159;0.12563605240639658;0.10771497494559298
0.1306513006124818;0.1316508252545239;0.12742200019984926;0.10932072726431954
0.1323362028065306;0.1334191115885898;0.12921101231315887;0.11087116623926323
0.13404351693441519;0.13512030971828595;0.13093434944095605;0.11242262514751562
0.13578675756691655;0.13686666209092208;0.13261919351568358;0.11390709169487791
0.13731332830837858;0.1386807313704376;0.13434438534530388;0.11541193283759128
0.13881018119225635;0.14042915351736218;0.13605320992966952;0.11693872623772654
0.14035925094863766;0.14205348238863433;0.1378403448425458;0.1185126986377154
0.14195041602100483;0.1437816459601877;0.13975884887248782;0.12003080113629018
0.14348286906732993;0.14538084786033928;0.14156841423147576;0.12146288586203163
0.14488605483165748;0.146928631128077;0.14331505461866811;0.12281113304470252
0.14624511545363986;0.14834723008395317;0.14495268749286633;0.12407536520404354
0.14751497654082216;0.14980647830844923;0.14654285000417835;0.12538809305144805
0.14688698358139232;0.1511321119751352;0.14812991368080938;0.12671301242162122
0.1462043421602782;0.1525655136639752;0.14961886117638346;0.12806114337459937
0.14550770601773208;0.1540255670960685;0.15116248882092667;0.1293177206168324
0.14502991525358794;0.1554770652875067;0.1526372388386683;0.1306751492373515
0.1445684540042182;0.15685186880350835;0.15415689650603653;0.13194397847113054
0.1442095307326106;0.15817405202345827;0.15570619488217233;0.13319686126875893
0.14378902479947264;0.15947771190238438;0.1572778416553362;0.1344718917970489
0.14334185817113626;0.16082286473344157;0.15896145145524057;0.13576421286253093
0.14297841409985473;0.16224785564903663;0.1606443390185978;0.1369854851851505
0.1425735441832856;0.1636387251724784;0.16220572504985017;0.13817825163848818
0.1420472947491707;0.16494672735090496;0.16380842894523892;0.1393221739620034
0.1415839135179612;0.1663782700261529;0.16536016213929053;0.14057323159963941
0.14108246266120836;0.16784447686196563;0.16677747024001377;0.14175430560816168
0.14048920221974032;0.16928667386542895;0.16822811139064445;0.14294437421186182
