dt=50;dt=150;dt=700;dt=2000
0.1694574;0.2914645;0.7661272;0.7146423
0.1690416;0.2916576;0.7669444;0.7152742
0.1684898;0.2920545;0.7678394;0.7159252
0.1680019;0.292389;0.7687736;0.7165734
0.1675009;0.2926846;0.7696974;0.7172032
0.1672356;0.2929988;0.7705398;0.7178834
0.166798;0.2933383;0.7713376;0.7185361
0.1662714;0.2935462;0.7720274;0.7191376
0.1658717;0.2937829;0.7727745;0.7197811
0.1654949;0.2940729;0.77353;0.7203719
0.1652518;0.2943877;0.7742941;0.7210264
0.1650719;0.2948614;0.7750448;0.7217101
0.1649829;0.2955158;0.7757353;0.7223737
0.164809;0.2959609;0.7764802;0.7231469
0.164835;0.29652;0.7771822;0.7239149
0.1648813;0.2970009;0.7778435;0.7246214
0.1648051;0.2975697;0.7785253;0.725302
0.164957;0.2981849;0.7792312;0.726039
0.164967;0.2986879;0.7800129;0.7267671
0.1650519;0.2991288;0.7807715;0.727405
0.1651998;0.2994855;0.7814306;0.7279569
0.1652726;0.2999175;0.7820335;0.7284553
0.1655093;0.3004649;0.7827223;0.7290038
0.1654567;0.3010319;0.7834074;0.7295999
0.1654234;0.3015346;0.7840573;0.730221
0.1653949;0.3020515;0.7847429;0.730909
0.1656793;0.302597;0.7854305;0.7315278
0.1660396;0.3030935;0.7861865;0.7321669
0.1663309;0.303447;0.7869737;0.732847
0.1668712;0.3038654;0.7877336;0.7335296
0.1676205;0.3043256;0.7885148;0.7341541
0.168275;0.3047012;0.7892447;0.7347591
0.1689727;0.30507;0.7899658;0.7353467
0.1697322;0.3054195;0.7906785;0.7359521
0.1704815;0.3056965;0.7913571;0.736475
0.1712772;0.3059089;0.7920341;0.7368946
0.1719353;0.3061855;0.7927232;0.7374156
0.1722534;0.3063777;0.7933483;0.7379441
0.1727998;0.3066327;0.7940245;0.7384716
0.1737916;0.3070029;0.7946342;0.7389616
0.1746229;0.307239;0.7952474;0.7393877
0.1753188;0.3075364;0.7957625;0.7398843
0.1759898;0.3079572;0.7962593;0.7404043
0.176529;0.3082622;0.7967072;0.7409454
0.1771072;0.3085122;0.797237;0.7414902
0.1777193;0.3087593;0.7977599;0.7420372
0.1779884;0.3088939;0.7983317;0.742578
0.1781011;0.3090059;0.7988737;0.7431527
0.1785154;0.3090012;0.7994095;0.7435655
0.1788708;0.3091234;0.7999559;0.743993
0.1792451;0.3091035;0.8005075;0.7444117
0.1794456;0.3089762;0.8010561;0.744771
0.1796267;0.309101;0.8016467;0.7452609
0.1797309;0.3091802;0.8023428;0.7457324
0.1798086;0.3094315;0.8029549;0.7461799
0.1797742;0.3096456;0.8035085;0.7465896
0.1797239;0.3099162;0.8040408;0.746978
0.1798094;0.3101264;0.8044787;0.747327
0.1799162;0.3102798;0.8049783;0.7476605
0.1801363;0.3102562;0.8053643;0.7480246
0.1800887;0.310371;0.8058047;0.7483791
0.1801887;0.3101473;0.8063198;0.7487175
0.1800097;0.3099449;0.8067393;0.7489956
0.1799018;0.3097989;0.8073123;0.7492172
0.1797593;0.309573;0.807812;0.7494833
0.1793978;0.3091155;0.8083268;0.7497972
0.1791305;0.3087358;0.8088844;0.7500599
0.1788994;0.3083822;0.8094019;0.7503433
0.1787402;0.3081389;0.8098817;0.7506237
0.1785549;0.3080575;0.8104503;0.7509022
0.1782356;0.3079495;0.8109172;0.7512654
0.177972;0.3078525;0.8114184;0.7516238
0.1778051;0.3078635;0.8118835;0.7519221
0.1776366;0.3078135;0.812342;0.7521881
0.1772671;0.3077575;0.8128362;0.7524966
0.1770149;0.307489;0.8133092;0.7528194
0.1764033;0.3071882;0.813903;0.7531751
0.1758407;0.306942;0.8144288;0.7534638
0.1751105;0.3066064;0.8149859;0.7537319
0.1744559;0.306149;0.8155474;0.7539351
0.1739328;0.305775;0.8161796;0.7541997
0.1733358;0.3052801;0.816797;0.7544795
0.1725874;0.3045876;0.8173084;0.7547401
0.1720559;0.3039312;0.8177706;0.7550144
0.17148;0.3032254;0.8183091;0.7553076
0.1708265;0.3024437;0.8188547;0.7555872
0.1700961;0.3017804;0.8193443;0.7558653
0.169565;0.3010702;0.8197567;0.7561445
0.168952;0.3003494;0.8202957;0.7564005
0.1681056;0.2996464;0.8207509;0.7566539
0.1671034;0.2989774;0.8212285;0.756959
0.1663076;0.2982851;0.8216817;0.7573394
0.1654125;0.2976622;0.8221491;0.7577589
0.1647426;0.2971326;0.822701;0.7581351
0.1642492;0.2964211;0.8231451;0.7585379
0.1635875;0.2957745;0.8235828;0.7589251
0.1630474;0.2950309;0.8239825;0.7592165
0.1624699;0.2944156;0.8243902;0.7595302
0.1618117;0.2937311;0.8248071;0.7598329
0.1610951;0.2929321;0.8252037;0.760167
0.1605676;0.2921001;0.8256804;0.7605274
0.1601143;0.2913052;0.8260989;0.760784
0.1594696;0.2904912;0.8265664;0.7610464
0.1587385;0.289698;0.8270831;0.7613217
0.1581821;0.288953;0.8276617;0.7616844
0.1574741;0.2882685;0.8282488;0.762132
0.157001;0.2876511;0.8287445;0.7625211
0.1563625;0.2869085;0.8292715;0.7628757
0.1557661;0.2860751;0.8297483;0.7631684
0.1553169;0.2850692;0.8302131;0.7634806
0.1548469;0.2841043;0.8306586;0.7637899
0.1545238;0.2831329;0.8312172;0.7640519
0.1542013;0.2823172;0.8316686;0.7643691
0.1539807;0.2814369;0.832071;0.7647093
0.1536167;0.2806922;0.8322513;0.765042
0.1532965;0.2800675;0.8324189;0.7654081
0.1531516;0.2794429;0.8326756;0.7658553
0.1529242;0.2789913;0.8329171;0.76632
0.152839;0.2785946;0.8331518;0.7667822
0.1526767;0.2780111;0.8334667;0.7672056
0.1525715;0.2774386;0.833727;0.7676674
0.1527357;0.2769315;0.83397;0.7680956
0.1530038;0.276599;0.8341576;0.7685942
0.153279;0.2763623;0.8344401;0.7691414
0.1536896;0.2761246;0.8347833;0.7697432
0.1541073;0.275873;0.8350754;0.7703026
0.1545003;0.2756066;0.8352735;0.7708102
0.1548294;0.275472;0.8355561;0.7712734
0.1551672;0.2753219;0.8357778;0.771768
0.15548;0.2752008;0.8360221;0.7721526
0.1557132;0.2750351;0.8361977;0.7725926
0.1558562;0.2747338;0.8363712;0.77303
0.1560166;0.2744973;0.836603;0.7736026
0.156418;0.2742873;0.83676;0.7740608
0.1567031;0.2739843;0.8369914;0.7745222
0.1570192;0.2739355;0.8372419;0.7750175
0.1573276;0.2737882;0.837521;0.7754558
0.1575362;0.2736605;0.8377284;0.7758696
0.1578221;0.273612;0.8379795;0.7762633
0.158369;0.2735242;0.8381964;0.7766941
0.158668;0.2733937;0.8383972;0.7771417
0.1588722;0.2733122;0.838629;0.7775421
0.1592018;0.2730425;0.8388275;0.7779794
0.159146;0.2728666;0.8390339;0.7783705
0.1592295;0.2726301;0.8392624;0.7788094
0.1595136;0.2722981;0.8394504;0.7791951
0.1599458;0.2721672;0.8396703;0.7796454
0.1605318;0.2720346;0.8398734;0.7801282
0.1612316;0.2720022;0.8400947;0.7805795
0.1618288;0.272036;0.8402885;0.7810223
0.1622484;0.2719012;0.8405283;0.781478
0.1626713;0.2718278;0.8407985;0.7819654
0.1631241;0.2718653;0.8410819;0.7823972
0.1636444;0.2717606;0.8414535;0.7828564
0.1640551;0.2715977;0.8418056;0.7833021
0.1644123;0.271405;0.8421249;0.7837064
0.1647147;0.2712984;0.8424634;0.7841187
0.1652559;0.2711339;0.8427998;0.7844988
0.165696;0.2710916;0.8431863;0.7849578
0.1662093;0.2710178;0.8435397;0.7853583
0.1666995;0.2707768;0.8438684;0.7857561
0.1674097;0.270656;0.8441384;0.7861402
0.1680485;0.2703105;0.8443483;0.7865089
0.1686858;0.2701342;0.8445816;0.7868813
0.1690868;0.2698074;0.8448739;0.7872178
0.169456;0.2695262;0.8452338;0.7876657
0.1698486;0.2694576;0.8455464;0.7881209
0.1701244;0.2694013;0.8458674;0.7886259
0.1703531;0.2693781;0.8461799;0.7891333
0.1705312;0.2692544;0.8464309;0.7895787
0.1708134;0.2691249;0.8466915;0.7900761
0.1713124;0.2689141;0.8469224;0.7905017
0.1716814;0.2687628;0.8471392;0.7909711
0.1721038;0.268576;0.8474166;0.7914598
0.1721319;0.2681885;0.8477331;0.7919351
0.1722748;0.2679797;0.8480561;0.7924519
0.1725202;0.2677964;0.8484167;0.7929285
0.172804;0.2674453;0.8487339;0.7934556
0.1728252;0.2672096;0.8491379;0.79399
0.1729151;0.266821;0.8494781;0.7945544
0.1730294;0.2663359;0.8498034;0.7951386
0.1731527;0.2659859;0.8501141;0.7956196
0.173311;0.2656983;0.8504952;0.7961269
0.1733876;0.2653293;0.8508022;0.7965987
0.1734292;0.2650273;0.8510814;0.7970899
0.1733893;0.2646875;0.8513111;0.7976027
0.1732543;0.2643603;0.8515122;0.7980626
0.1732818;0.2640992;0.851739;0.7984442
0.1733612;0.263802;0.8519105;0.7989013
0.1733288;0.2634912;0.8521308;0.7994282
0.1732377;0.2632631;0.8522623;0.7999453
0.1732474;0.2632516;0.8523682;0.8004459
0.173236;0.2633862;0.8525291;0.8010291
0.1732294;0.263554;0.8527621;0.8017056
0.173299;0.2637224;0.8529668;0.8023228
0.1731486;0.2638013;0.8531552;0.8028667
0.1729263;0.2637918;0.8533272;0.8034223
0.1725911;0.2638544;0.8534574;0.8038715
0.1723903;0.2639054;0.8536242;0.8042941
0.1721691;0.2639322;0.853778;0.8047373
0.1720248;0.2638669;0.8539193;0.8052208
0.1718067;0.2635148;0.8541048;0.8056908
0.1715768;0.2632999;0.8542625;0.8061042
0.1712219;0.2632792;0.8544075;0.8065171
0.1711251;0.2631005;0.8544828;0.8069934
0.170805;0.2629139;0.8545767;0.8075059
0.1704073;0.2628278;0.8547449;0.8079115
0.1698972;0.2627528;0.8548548;0.8082922
0.1694271;0.2626415;0.8549861;0.8087109
0.1687706;0.262321;0.8550986;0.8091878
0.1684938;0.2620296;0.8552115;0.8096516
0.1681579;0.2616186;0.8553201;0.8101251
0.1679993;0.2614519;0.8553817;0.8106082
0.1682267;0.2613038;0.8554976;0.8110989
0.1684491;0.2612524;0.8555819;0.811447
0.1687889;0.2612122;0.8556254;0.8118486
0.1690312;0.2611323;0.8556963;0.8123449
0.1693395;0.260954;0.8557959;0.8127676
0.1695558;0.2606082;0.8558763;0.8132076
0.1699598;0.2603044;0.8559234;0.8136169
0.1700318;0.2600597;0.8558883;0.8141475
0.1699676;0.259959;0.8559472;0.8145395
0.1698311;0.2597355;0.8559587;0.81504
0.1698117;0.2594593;0.8560235;0.8155118
0.1699561;0.25909;0.8561195;0.8159837
0.1699601;0.2587059;0.8562275;0.8164982
0.1701584;0.2582782;0.8563315;0.817023
0.17022;0.2579085;0.8562952;0.8174968
0.1705247;0.257508;0.8563353;0.8179328
0.1707006;0.2572053;0.8563455;0.8183566
0.1709551;0.2569764;0.8563751;0.8187481
0.171225;0.2569214;0.8564328;0.819237
0.1712409;0.2570852;0.8564941;0.819649
0.1711444;0.2570766;0.8565136;0.8199818
0.1712011;0.2572609;0.8565982;0.8204359
0.171158;0.257288;0.8567021;0.8208709
0.1713767;0.2574783;0.8569107;0.8212907
0.1715565;0.2577053;0.8570351;0.8216692
0.1717064;0.2580474;0.8571499;0.8220611
0.1717934;0.2586215;0.8572965;0.8224019
0.1719904;0.2591354;0.8573967;0.8227796
0.1720642;0.2597728;0.8575787;0.8231659
0.1719657;0.2604231;0.857769;0.8235419
0.171886;0.2609518;0.8579105;0.8238981
0.1717703;0.2613742;0.8580484;0.8242208
0.1715005;0.2618948;0.8581195;0.8245374
0.1714759;0.2623187;0.8582152;0.8248843
0.171231;0.2627246;0.8583177;0.8252352
0.1713495;0.2630703;0.8583975;0.8256036
0.1713921;0.2635138;0.8584568;0.8259929
0.1712909;0.2639058;0.858534;0.8263248
0.1713547;0.2645607;0.8586701;0.826667
0.1714225;0.2649825;0.8588016;0.8270259
0.1715259;0.2654985;0.8589509;0.8273559
0.1715264;0.265951;0.8590483;0.8276318
0.1716854;0.2664683;0.8591192;0.8279427
0.1719002;0.2668243;0.8592078;0.8282459
0.1722673;0.2672231;0.8592851;0.8285921
0.1726634;0.267606;0.8593958;0.8289015
0.1728937;0.268005;0.8595485;0.829143
0.1730817;0.2682435;0.8597061;0.8293658
0.1733104;0.2685071;0.8598831;0.8296423
0.173363;0.2686049;0.8600777;0.8299294
0.173357;0.2686997;0.860253;0.8302216
0.1733915;0.2687468;0.8603825;0.8305709
0.1735318;0.2688959;0.8604893;0.8308501
0.1735631;0.2691135;0.8605737;0.8312368
0.1734842;0.2692726;0.8606503;0.8315819
0.1733084;0.2694959;0.8607443;0.8319105
0.1730699;0.2695353;0.8608719;0.832241
0.1729858;0.2696437;0.861034;0.8325435
0.1728617;0.2696577;0.8611869;0.8329707
0.172701;0.2694649;0.8612391;0.8333129
0.1727138;0.2693253;0.8612957;0.8336038
0.1728929;0.2691513;0.8613938;0.8339092
0.1732045;0.2690191;0.8615504;0.8341941
0.1734202;0.2687934;0.8617003;0.8344555
0.1735802;0.2684709;0.8617879;0.834731
0.173613;0.2680468;0.8618619;0.8350563
0.1737504;0.2676035;0.8619699;0.8353008
0.1736289;0.2672461;0.8620405;0.8355931
0.1735515;0.2668706;0.8621414;0.8359061
0.1734063;0.2666167;0.8622378;0.8362552
0.1734983;0.2663672;0.8623499;0.8365968
0.1735944;0.2659542;0.8623729;0.8368519
0.1735648;0.2656139;0.8623952;0.8370848
0.1736652;0.2652574;0.8624603;0.8372959
0.1735175;0.2649096;0.8624857;0.8374947
0.1733724;0.2643574;0.862573;0.8376976
0.173117;0.2638097;0.8626838;0.8379386
0.1730073;0.2632518;0.8627445;0.8381115
0.1728925;0.2628385;0.8628415;0.8383289
0.172397;0.2623424;0.8628768;0.8385543
0.1720914;0.2619606;0.8629042;0.8387531
0.1716305;0.2616805;0.8629362;0.8389876
0.171545;0.2614276;0.8629764;0.8392202
0.1714222;0.2611022;0.8629979;0.8394363
0.1711647;0.2608801;0.863039;0.8396924
0.1706881;0.2605665;0.8631237;0.8399077
0.1703778;0.2600372;0.8631247;0.8401532
0.1700865;0.2595277;0.8631968;0.8403491
0.1695989;0.2591152;0.8632603;0.8404694
0.1691266;0.2586964;0.8633223;0.8405857
0.1686882;0.2584532;0.8634002;0.8407341
0.1680949;0.2580786;0.863491;0.8409145
0.1672283;0.2576275;0.8635799;0.8411101
0.1664278;0.2571281;0.8636415;0.8413447
0.1656658;0.2565254;0.8637247;0.8415433
0.164885;0.2560645;0.8637669;0.8417613
0.1642401;0.255761;0.8637932;0.8419816
0.1636123;0.2553595;0.8638153;0.8421658
0.163053;0.2550793;0.8637823;0.84236
0.1624333;0.2548249;0.8637128;0.8425251
0.1618562;0.2546886;0.8637455;0.8426875
0.1610875;0.254676;0.8637476;0.842885
0.1603492;0.2548278;0.8637422;0.8431008
0.1598351;0.2549333;0.8636632;0.843292
0.1594833;0.2549122;0.8635877;0.8435425
0.1592407;0.2548189;0.8635192;0.8438133
0.1591686;0.254858;0.8634858;0.8440544
0.1589031;0.2548403;0.8634118;0.8442953
0.1587272;0.254882;0.8632992;0.8445081
0.1585301;0.2550979;0.863224;0.8447246
0.158257;0.2552351;0.8632175;0.8449424
0.1579003;0.2556159;0.8630892;0.8452244
0.1573223;0.2557974;0.863008;0.8454527
0.1570713;0.2561498;0.862935;0.8457039
0.1568591;0.256596;0.8628116;0.8458881
0.1567621;0.2569879;0.8626917;0.8460727
0.1566746;0.2574153;0.8625656;0.8462534
0.1566902;0.2578509;0.8624489;0.8464852
0.156947;0.2580997;0.8623081;0.8467493
0.15704;0.2584048;0.8621572;0.8470174
0.1572288;0.258943;0.8619718;0.8472534
0.1576889;0.2592575;0.8618094;0.8474293
0.1579885;0.2597673;0.8616481;0.8476
0.1584339;0.2604113;0.8614477;0.8477788
0.1587892;0.2610487;0.8612697;0.8480133
0.1590589;0.2616707;0.8610911;0.8482211
0.1594585;0.262208;0.8609384;0.8484403
0.1598527;0.2628487;0.8607652;0.8486325
0.160172;0.2634132;0.8605964;0.8488296
0.1606279;0.2639743;0.8604315;0.8490204
0.1611298;0.2645221;0.8602493;0.8492333
0.1617536;0.2650945;0.8601147;0.8494603
0.1622564;0.265856;0.8599728;0.8497021
0.1626248;0.2665302;0.8599531;0.8498735
0.1631324;0.2672449;0.8598254;0.8500676
0.1635169;0.2677668;0.8596666;0.8502405
0.1639834;0.268208;0.8595455;0.8504552
0.1646093;0.2687146;0.859432;0.8506912
0.1651722;0.2693098;0.8592983;0.850879
0.1659405;0.2697118;0.8591477;0.85109
0.1666781;0.2701929;0.8589462;0.8512739
0.167505;0.2707053;0.8587526;0.8515151
0.168204;0.2712765;0.8585576;0.8517762
0.1689432;0.2720518;0.8583708;0.8520445
0.1695627;0.2727153;0.8581764;0.852272
0.1701264;0.2733775;0.8579745;0.852477
0.1706085;0.2739886;0.857755;0.852695
0.1710677;0.2743927;0.857626;0.8529689
0.1716071;0.2748905;0.8574707;0.8532695
0.1718243;0.2754565;0.8573417;0.8534267
0.1721465;0.2759623;0.8572056;0.8536593
0.1726762;0.2764011;0.8570792;0.8538792
0.1731364;0.2765581;0.8568975;0.8541502
0.1734518;0.2768241;0.856673;0.8544103
0.1737369;0.277109;0.8564491;0.8546919
0.1742022;0.2775089;0.8562388;0.8549814
0.1746084;0.2779199;0.8561112;0.8552742
0.1750788;0.2784487;0.855898;0.8555414
0.1752971;0.2790626;0.8557168;0.8558207
0.1754204;0.2796128;0.8555349;0.8560904
0.1754515;0.2800564;0.8554104;0.8563619
0.1754465;0.280585;0.8552488;0.8565803
0.175538;0.2809573;0.8550959;0.8567938
0.1756256;0.2812429;0.8549927;0.8570127
0.1756284;0.2816088;0.854844;0.8572477
0.1757069;0.2821752;0.8547599;0.8574955
0.1756674;0.2823362;0.8546136;0.8577653
0.1755512;0.2825399;0.8544793;0.8580315
0.1755196;0.2825575;0.8543508;0.8582729
0.175347;0.2825687;0.8542021;0.858533
0.1753627;0.2825563;0.854084;0.858792
0.1754122;0.2825193;0.8539481;0.8590489
0.1755516;0.2825539;0.8538598;0.859262
0.1756158;0.282684;0.8537303;0.8594908
0.1756512;0.2827716;0.8535387;0.8597503
0.1755592;0.2829562;0.8533604;0.8599815
0.1753517;0.2830856;0.8531729;0.8602056
0.1753521;0.2832134;0.8529506;0.8604184
0.1750181;0.2831873;0.8527183;0.8606505
0.1747588;0.2831207;0.8525234;0.8608732
0.1745886;0.2831838;0.8523617;0.8610585
0.1744166;0.283171;0.8521757;0.8612439
0.1744669;0.2831043;0.8520809;0.8614293
0.1744162;0.2830795;0.8518932;0.8616194
0.1744101;0.2831747;0.8517324;0.8618151
0.1744195;0.2832348;0.8515224;0.8619892
0.1745649;0.2831827;0.8512473;0.862205
0.1746519;0.2830523;0.8509555;0.862383
0.1746831;0.2827775;0.8506982;0.8625296
0.1746587;0.2825976;0.8504466;0.8626692
0.174502;0.2823515;0.850266;0.8628069
0.1741941;0.2821311;0.8500787;0.8629208
0.1737919;0.2819184;0.8498564;0.8629666
0.1733841;0.2819767;0.8496377;0.863017
0.1732949;0.2819807;0.8494633;0.8631237
0.1732527;0.2819041;0.8492105;0.8632507
0.1735449;0.2817652;0.8489742;0.8633522
0.1738687;0.281677;0.8487322;0.8634212
0.1740629;0.2816311;0.8485139;0.8636008
0.174266;0.2815441;0.8483537;0.8637426
0.1742893;0.2813671;0.8481061;0.8638368
0.174465;0.2811925;0.8478793;0.8638522
0.1745588;0.281099;0.84768;0.8638725
0.1747108;0.280956;0.847411;0.8638817
0.1749248;0.2809838;0.8472148;0.8639404
0.1750779;0.2809271;0.8469697;0.8639526
0.1752891;0.2810422;0.8466591;0.8639451
0.1754484;0.281122;0.8463682;0.8639434
0.1756136;0.2810042;0.8461631;0.8639353
0.1758493;0.2811476;0.8459802;0.8639105
0.1761094;0.2813506;0.8457702;0.8639451
0.1761016;0.2814054;0.8455062;0.8639989
0.1762726;0.2814891;0.845167;0.8640413
0.1766579;0.2814605;0.8448911;0.8640312
0.1769024;0.2815355;0.8445507;0.8640687
0.1770924;0.2815116;0.8442528;0.8640501
0.1774433;0.2815207;0.8439195;0.8640634
0.1778249;0.2816184;0.843596;0.8640671
0.1780834;0.2819227;0.8432819;0.8640539
0.1783888;0.2820922;0.8429473;0.8640337
0.1787579;0.282202;0.842557;0.8639397
0.1789893;0.2821528;0.8422736;0.8639399
0.1792035;0.2822257;0.8419584;0.8639158
0.1793631;0.2822416;0.8416966;0.8639037
0.1796621;0.2821724;0.8413375;0.8638812
0.1799754;0.2820487;0.8409895;0.8639088
0.1800969;0.2819057;0.840554;0.8638655
0.1801888;0.2817157;0.8402225;0.8638353
0.1802294;0.2814194;0.8398253;0.8638115
0.1802698;0.2809657;0.8394295;0.8637722
0.1803368;0.2805461;0.83911;0.8636981
0.1805511;0.2801558;0.8388022;0.8636669
0.1807296;0.2799306;0.8384584;0.8636187
0.1809352;0.2797241;0.8380959;0.8635488
0.1810031;0.2795866;0.8377498;0.8634252
0.1813298;0.2792867;0.8373847;0.8633376
0.1816731;0.279217;0.8370313;0.8632617
0.1820441;0.2790913;0.8365974;0.863173
0.1824491;0.2787904;0.8362643;0.8630667
0.1829105;0.2784509;0.8358584;0.862955
0.1832006;0.2781793;0.8354543;0.8629007
0.1836237;0.2778125;0.8350801;0.8627965
0.1840929;0.277673;0.8346219;0.8627123
0.1845402;0.2773903;0.8342437;0.8625875
0.1848933;0.2772816;0.8339218;0.8624822
0.1850217;0.2772671;0.8335389;0.8623608
0.18533;0.2771214;0.8331563;0.8622564
0.1853675;0.2770336;0.8327961;0.8621165
0.1856856;0.2769536;0.8324942;0.8619698
0.1860453;0.2769186;0.8321893;0.8618674
0.186522;0.2768311;0.8318004;0.8617354
0.1868023;0.2767426;0.8314143;0.8616129
0.1870202;0.2765672;0.8310275;0.8614635
0.1871305;0.276363;0.8306298;0.8612736
0.1870991;0.2760442;0.830271;0.8611293
0.1871762;0.2758037;0.8299608;0.8609781
0.1870467;0.2757026;0.8295824;0.8608679
0.1870098;0.2755833;0.8292071;0.860772
0.1869606;0.2755599;0.828869;0.8606567
0.1868707;0.2756732;0.8284758;0.8605694
0.1868799;0.2758728;0.8281223;0.8604592
0.1868994;0.2759545;0.8278037;0.860321
0.1868917;0.2762092;0.8276213;0.8602273
0.1869922;0.2764576;0.8273188;0.8601851
0.1866592;0.2765488;0.827002;0.8601069
0.1862175;0.2764753;0.8266479;0.8600905
0.1857674;0.2763453;0.8262627;0.8600219
0.1853707;0.2760842;0.8259378;0.8600611
0.1849346;0.275912;0.8255905;0.8600456
0.1843998;0.2757098;0.8252421;0.8599934
0.1840975;0.2755112;0.8248599;0.8599516
0.1836405;0.2753106;0.8245455;0.8598866
0.1829598;0.2750652;0.8242716;0.8598365
0.182327;0.2749216;0.824015;0.8597444
0.1816509;0.2746174;0.8237265;0.8596757
0.1808711;0.2742635;0.8233747;0.8596243
0.179966;0.2738922;0.8230423;0.8595202
0.1788903;0.2735091;0.8228053;0.8594315
0.1777206;0.2731414;0.8224902;0.8593086
0.1766191;0.2727667;0.8222542;0.8592578
0.1752775;0.2723765;0.821877;0.8591713
0.1737602;0.2720838;0.8215026;0.8590382
0.1726821;0.2716612;0.8211636;0.8589108
0.1714593;0.2711501;0.8207083;0.8587878
0.1703983;0.2707292;0.8202706;0.8586183
0.169406;0.2703377;0.8198611;0.8584478
0.1684324;0.2699761;0.8194317;0.8582751
0.1672404;0.2696649;0.8190034;0.8580722
0.1663592;0.2692461;0.8186017;0.8578662
0.1653444;0.2687356;0.8182311;0.857673
0.1643014;0.2680281;0.817889;0.8574722
0.163233;0.2674362;0.8175491;0.8573428
0.1624042;0.2669099;0.8171938;0.8572017
0.1610761;0.2663651;0.8168867;0.8570861
0.1598937;0.2657637;0.8165333;0.8569088
0.1586915;0.2652755;0.8161046;0.8567526
0.1574977;0.2647561;0.8156892;0.8566208
0.1564765;0.2641675;0.8152205;0.8564784
0.1554499;0.2636064;0.8147354;0.8563594
0.1543787;0.2630533;0.8142987;0.8561288
0.1530646;0.26249;0.8138748;0.8559563
0.1521393;0.2620542;0.8134747;0.8558391
0.1512094;0.2613757;0.8130608;0.8557241
0.1505606;0.2608067;0.8125786;0.8555971
0.1501925;0.2601386;0.8121176;0.8554944
0.1500019;0.2595816;0.8116776;0.8554194
0.1496857;0.2589244;0.8111513;0.8553291
0.1493096;0.2581824;0.8106445;0.8552512
0.148866;0.2575077;0.8101439;0.8551294
0.148519;0.2568696;0.8096746;0.8550464
0.1482424;0.2564035;0.8091928;0.8550014
0.14805;0.256001;0.8087496;0.855037
0.1479419;0.2555794;0.8083645;0.8550385
0.1477216;0.255223;0.8079434;0.8550393
0.1478513;0.2548109;0.8075681;0.8550127
0.1475877;0.254127;0.8071912;0.8549588
0.1474698;0.2533608;0.8068086;0.8548977
0.1474651;0.2527898;0.8064876;0.8548426
0.1476384;0.2522658;0.8061763;0.8547638
0.1480327;0.2518067;0.8057906;0.85469
0.1484095;0.2513899;0.8053942;0.8545554
0.148875;0.2511193;0.8049839;0.8544517
0.1491333;0.2507301;0.8046571;0.8542651
0.1496233;0.2506032;0.8043007;0.8541379
0.150062;0.2503084;0.8040089;0.8540653
0.1504634;0.2499984;0.8037846;0.8539205
0.1509061;0.2497968;0.8034852;0.8538374
0.1517438;0.2496718;0.8031521;0.8537561
0.1525924;0.2495024;0.8028013;0.8536342
0.1535239;0.249537;0.8025143;0.8535288
0.1545042;0.2497115;0.8022188;0.8534367
0.1553314;0.2498823;0.8019831;0.8532609
0.1561412;0.2500725;0.801683;0.8531726
0.1571038;0.2502574;0.8014765;0.8530782
0.1577995;0.2505116;0.8011969;0.8530174
0.1586937;0.250721;0.8009873;0.8529253
0.1594492;0.2510525;0.8007971;0.8527807
0.1606152;0.2514207;0.8005964;0.8526544
0.1616905;0.2520317;0.8003345;0.8525198
0.1628387;0.2525055;0.8001799;0.8523816
0.1639437;0.2528777;0.7999599;0.8522272
0.1650527;0.2531713;0.7997367;0.852037
0.165707;0.2533985;0.7995272;0.8518575
0.1666218;0.2535756;0.7993397;0.8517155
0.1673911;0.2537108;0.7991011;0.8516476
0.1683678;0.253649;0.7988658;0.8515566
0.1692886;0.2539414;0.7985977;0.8514529
0.1699994;0.253997;0.7983516;0.8514046
0.1708382;0.2541273;0.7981732;0.8514338
0.1717728;0.2540185;0.7979582;0.8514127
0.1726639;0.2540634;0.797642;0.8514057
0.1735119;0.2540404;0.7973054;0.8513972
0.1744463;0.2541052;0.7969373;0.8514655
0.1749599;0.2540811;0.796485;0.8515784
0.1756445;0.2539851;0.7961609;0.8516509
0.1761578;0.2540404;0.7957826;0.8517962
0.1767603;0.253976;0.7954093;0.8518879
0.1774368;0.2539542;0.7950787;0.8520081
0.1780962;0.2539854;0.7947811;0.8521419
0.1787057;0.2539477;0.794365;0.8522093
0.1793218;0.2540252;0.7940365;0.8522563
0.1797038;0.2539531;0.7936281;0.8523215
0.1800919;0.2540375;0.793258;0.8523856
0.1805066;0.2540286;0.792856;0.8524728
0.1807355;0.2540537;0.792488;0.8525438
0.1810928;0.2542659;0.7921823;0.8526122
0.1814012;0.2544029;0.7917124;0.8526383
0.18174;0.254463;0.7911975;0.8526248
0.1821262;0.2544879;0.7907073;0.8526584
0.1825144;0.2543805;0.7902031;0.8526322
0.1828829;0.2543357;0.7898517;0.8526025
0.183033;0.2543146;0.7895137;0.8525409
0.1831185;0.2542417;0.7891649;0.8524226
0.1832169;0.2542702;0.7887207;0.8523412
0.1833819;0.2543236;0.7882336;0.8522165
0.183378;0.2543978;0.7877953;0.852123
0.1832773;0.2545668;0.7873988;0.8520123
0.1833336;0.2547132;0.7869164;0.8518979
0.1832984;0.255085;0.7864181;0.8517889
