dt=50;dt=150;dt=700;dt=2000
0.072226921;0.193560563;0;0
0.026719322;0.147218497;0;0
0.009643408;0.149154817;0;0
0.002875255;0.132811285;0;0
-0.023393095;0.11799651;0;0
-0.004008459;0.146693977;0;0
0.00994999;0.138021191;0;0
-0.029617566;0.099897978;0;0
-0.012801266;0.111895187;0;0
-0.049466257;0.089501457;0;0
-0.026615736;0.088388349;0;0
-0.015873184;0.150488462;0;0
-0.021633574;0.139592774;0;0
-0.019608274;0.135955786;0;0
-0.015935954;0.139074556;0;0
4.75704E-07;0.151301505;0;0
-0.019920774;0.112730034;0;0
0.005017159;0.122911636;0;0
0.004024108;0.130249568;0;0
0.004056274;0.125879839;0;0
0.001019999;0.115513073;0;0
-0.055206981;0.081543933;0;0
-0.103266146;0.061290029;0;0
-0.1045121;0.077102916;0;0
-0.080672907;0.068488714;0;0
-0.109523008;0.029467758;0;0
-0.120912937;0.031892924;0;0
-0.128292966;0.030771552;0;0
-0.113848038;0.048878222;0;0
-0.127248965;0.033441647;0;0
-0.129051908;0.005530133;0;0
-0.139807874;-0.029631932;0;0
-0.134837838;-0.059311219;0;0
-0.158941272;-4.27963E-07;0;0
-0.179498888;-0.053527715;0;0
-0.172979067;-0.034898227;0;0
-0.179468517;-0.039148768;0;0
-0.181252833;-0.072053225;0;0
-0.179468517;-0.07507021;0;0
-0.165263923;-0.041158626;0;0
-0.166729117;-0.076032782;0;0
-0.200378448;-0.084145124;0;0
-0.171077872;-0.071393882;0;0
-0.169511892;-0.084480633;0;0
-0.156776022;-0.076261641;0;0
-0.150823218;-0.083381591;0;0
-0.150660102;-0.086692998;0;0
-0.153572288;-0.106133056;0;0
-0.135531015;-0.100129449;0;0
-0.137021582;-0.121164602;0;0
-0.15299816;-0.142967848;0;0
-0.116921861;-0.134517678;0;0
-0.100949045;-0.133037145;0;0
-0.095571032;-0.135518063;0;0
-0.105167704;-0.151550305;0;0
-0.101623898;-0.131507;0;0
-0.102605841;-0.135559649;0;0
-0.084741136;-0.122369182;0;0
-0.083614388;-0.119120708;0;0
-0.050906515;-0.084341177;0;0
-0.051776507;-0.098250378;0;0
-0.038027907;-0.066530889;0;0
-0.052446371;-0.089669396;0;0
-0.018762535;-0.05737698;0;0
-0.031988015;-0.058139237;0;0
-0.05437151;-0.09166714;0;0
-0.0329446;-0.069985725;0;0
-0.036848714;-0.066148084;0;0
-0.043526486;-0.070978901;0;0
-0.051098801;-0.062817562;0;0
-0.049439664;-0.028223816;0;0
-0.035551285;-0.032697905;0;0
-0.010237635;-0.035819398;0;0
-0.005571653;-0.013048248;0;0
-0.001826684;-0.016559763;0;0
0.006366377;-0.010087426;0;0
0.01269291;-0.000912925;0;0
0.029198849;0.02107237;0;0
0.028507269;0.049145166;0;0
0.051106348;0.030430917;0;0
0.07500066;0.056089784;0;0
0.094078662;0.061875431;0;0
0.116914612;0.070684209;0;0
0.125162702;0.057158258;0;0
0.140192169;0.052084745;0;0
0.155320663;0.080672417;0;0
0.183018573;0.121958087;0;0
0.179714539;0.143378978;0;0
0.194779138;0.152029991;0;0
0.167526649;0.11413289;0;0
0.173574017;0.12684886;0;0
0.198199889;0.129084776;0;0
0.151266301;0.099699227;0;0
0.153862451;0.103341746;0;0
0.158174308;0.114192083;0;0
0.14183886;0.084019363;0;0
0.160793478;0.103025363;0;0
0.159035028;0.132900784;0;0
0.152997679;0.129364123;0;0
0.148662979;0.155589755;0;0
0.151565715;0.145507878;0;0
0.117136125;0.104972558;0;0
0.079897338;0.072892128;0;0
0.067978365;0.089068976;0;0
0.077068246;0.076174094;0;0
0.059830298;0.054370614;0;0
0.059942853;0.065382304;0;0
0.072998162;0.049252782;0;0
0.055984639;0.050525391;0;0
0.048236593;0.065628047;0;0
0.034892943;0.065018248;0;0
0.038376867;0.061074033;0;0
0.050056927;0.054567164;0;0
0.018315783;0.014679453;0;0
0.02107237;-0.003710984;0;0
0.057987076;-0.01031443;0;0
0.039185322;-0.01215535;0;0
0.02819697;0.00184352;0;0
0.031109886;0.003710984;0;0
0.036500464;-0.003724361;0;0
0.041120134;0.001863691;0;0
0.048081873;-0.021606892;0;0
0.042675447;-0.037811747;0;0
0.032203665;-0.081406663;0;0
0.029644619;-0.086850702;0;0
0.013986516;-0.100871365;0;0
0.014802135;-0.094696099;0;0
0.01485429;-0.081584101;0;0
0.017575384;-0.0584106;0;0
-0.011270566;-0.096777385;0;0
-0.027974395;-0.091094932;0;0
-0.05147252;-0.069540105;0;0
-0.081906901;-0.09183905;0;0
-0.063869403;-0.076425705;0;0
-0.074882503;-0.068573508;0;0
-0.078053402;-0.03560923;0;0
-0.085157754;-0.033726008;0;0
-0.088868738;-0.048790489;0;0
-0.088096326;-0.059667044;0;0
-0.076692656;-0.085792023;0;0
-0.090496366;-0.092319719;0;0
-0.088227917;-0.090971702;0;0
-0.059562475;-0.061369358;0;0
-0.053733717;-0.048318812;0;0
-0.053972716;-0.062055405;0;0
-0.042111472;-0.039426614;0;0
-0.068870916;-0.042707677;0;0
-0.068749448;-0.038199107;0;0
-0.065452553;-0.032190867;0;0
-0.065347497;-0.000866607;0;0
-0.090930853;-0.0138649;0;0
-0.065231098;0.006037349;0;0
-0.034934107;0.020906888;0;0
-0.01280861;0.060838833;0;0
-0.012974801;0.087241798;0;0
-0.009336816;0.093957552;0;0
-0.009372264;0.099372269;0;0
-0.030572326;0.082286296;0;0
-0.0083523;0.092618364;0;0
-0.003717438;0.127016835;0;0
0.000935994;0.139599305;0;0
-0.029360481;0.095638633;0;0
-0.042092425;0.098887769;0;0
-0.042559504;0.091434091;0;0
-0.041709843;0.076895498;0;0
-0.096330936;0.020202496;0;0
-0.071587012;0.055429433;0;0
-0.061765341;0.063072237;0;0
-0.055920852;0.078422043;0;0
-0.043620702;0.069805527;0;0
-0.031636753;0.070951894;0;0
-0.035671206;0.08280067;0;0
-0.034785762;0.086726915;0;0
-0.025490258;0.058648512;0;0
-0.04566987;0.023266434;0;0
-0.021758156;0.063347848;0;0
-0.021577574;0.051211416;0;0
-0.023103495;0.048557066;0;0
-0.01315795;0.051742862;0;0
-0.013963219;0.076900758;0;0
-0.019934009;0.103055292;0;0
0.008298915;0.111839632;0;0
0.01157963;0.085276429;0;0
-0.028170788;0.08605818;0;0
-0.011715692;0.105693077;0;0
-0.016921107;0.111799535;0;0
-0.006667019;0.108511124;0;0
0.018288132;0.114795761;0;0
0.008257799;0.118704207;0;0
-0.008149726;0.084031006;0;0
0.010599351;0.120329724;0;0
-0.010608005;0.107631028;0;0
-0.009851802;0.128617526;0;0
-0.0123919;0.14211529;0;0
-0.031023163;0.103751522;0;0
-0.036488306;0.111611319;0;0
-0.018472808;0.136646031;0;0
0.014888656;0.138311839;0;0
0.011638181;0.150321244;0;0
0.054877042;0.160722698;0;0
0.103671771;0.199054951;0;0
0.087598369;0.17555017;0;0
0.089209763;0.182175167;0;0
0.094498306;0.174103602;0;0
0.098749938;0.196065277;0;0
0.094146005;0.229340189;0;0
0.094641354;0.237742198;0;0
0.083965339;0.224602326;0;0
0.07417243;0.23108314;0;0
0.07173657;0.210156149;0;0
0.082285894;0.222413453;0;0
0.089508891;0.229668044;0;0
0.107105331;0.262081186;0;0
0.096991887;0.246570266;0;0
0.091091923;0.218688893;0;0
0.114435488;0.236586123;0;0
0.095310019;0.193065873;0;0
0.105176254;0.190452682;0;0
0.100347961;0.205205863;0;0
0.067208669;0.176062899;0;0
0.035327304;0.125364403;0;0
0.025888743;0.117971313;0;0
0.020929909;0.095156329;0;0
-0.014814736;0.049412881;0;0
0;0.057158587;0;0
-0.006536294;0.056977221;0;0
-0.005642746;0.040950556;0;0
-0.013583865;0.01261871;0;0
-0.029947334;-0.029946952;0;0
-0.012800045;-0.011190859;0;0
0.009756463;0.003262613;0;0
0.013573018;0.011985922;0;0
0.028193953;0.036892913;0;0
0.076397609;0.066963674;0;0
0.072477894;0.053444627;0;0
0.090489537;0.072400455;0;0
0.05207456;0.027577063;0;0
0.006369383;-0.008019399;0;0
-0.010387619;-0.032312659;0;0
0;-0.011244789;0;0
-0.014342914;-0.012739273;0;0
0.009615361;-0.012150596;0;0
0.00956897;0.00638935;0;0
0.005629518;0.006431209;0;0
0.013704707;0.012903658;0;0
0.034288904;0.022988887;0;0
0.037179508;0.029035641;0;0
-0.019200774;-0.011155569;0;0
-0.020985412;-0.019355242;0;0
-0.066665734;-0.058588035;0;0
-0.094935886;-0.072956911;0;0
-0.086736801;-0.03771172;0;0
-0.106350154;-0.043204909;0;0
-0.119988524;-0.043518184;0;0
-0.108633806;-0.051293479;0;0
-0.077473089;-0.042297203;0;0
-0.072244537;-0.030771342;0;0
-0.050966291;-0.005449828;0;0
-0.053895586;-0.003865539;0;0
-0.043349992;-0.029210264;0;0
-0.038854712;-0.023911701;0;0
-0.032047016;-0.027292508;0;0
-0.034271282;-0.029528051;0;0
0.007162805;0.016633971;0;0
0.008032665;0.01600094;0;0
0.016394028;0.042077352;0;0
0.031517723;0.046520105;0;0
0.015061472;0.011120126;0;0
0.022971157;0.012738512;0;0
0.037621979;0.012698453;0;0
0.05465006;-0.011137817;0;0
0.072172314;0.008719647;0;0
0.072096387;0.018320002;0;0
0.102733793;0.043310438;0;0
0.100083552;0.061398539;0;0
0.103248131;0.047552811;0;0
0.082489349;0.039036738;0;0
0.085886346;0.031252596;0;0
0.088447471;0.002348594;0;0
0.113357268;0.026668537;0;0
0.122020033;0.021269073;0;0
0.068690414;-0.03855506;0;0
0.04312909;-0.018405602;0;0
0.026668323;-0.030490214;0;0
0.013303649;-0.045670283;0;0
-0.006571785;-0.080285422;0;0
0.023290479;-0.073315233;0;0
0.054226058;-0.053355839;0;0
0.105594382;-0.013327886;0;0
0.101579456;0.003139687;0;0
0.129592871;0.022542592;0;0
0.109037349;0.012461465;0;0
0.112281015;0.006154169;0;0
0.127833641;0.017865017;0;0
0.127131294;0.043688612;0;0
0.102190937;0.031154843;0;0
0.102190595;0.023456471;0;0
0.116040273;0.025533503;0;0
0.139484578;0.028259041;0;0
0.118468746;-0.011641734;0;0
0.11573581;-0.024060176;0;0
0.105669655;-0.001549726;0;0
0.124660653;-0.009360719;0;0
0.103970805;-0.020265674;0;0
0.086260472;-0.053191633;0;0
0.078914367;-0.077723542;0;0
0.075985788;-0.07590889;0;0
0.074107871;-0.042302659;0;0
0.089104749;-0.047718755;0;0
0.05578021;-0.092693398;0;0
0.035767182;-0.104738393;0;0
0.054883546;-0.07693283;0;0
0.05619074;-0.082715382;0;0
0.019231494;-0.083863984;0;0
0.002812577;-0.063225135;0;0
0.006425976;-0.023189546;0;0
-0.039108998;-0.064073501;0;0
-0.044825309;-0.08576627;0;0
-0.04438995;-0.098299882;0;0
-0.038625426;-0.10250785;0;0
-0.058255712;-0.118616054;0;0
-0.070971012;-0.132967287;0;0
-0.076586145;-0.111186488;0;0
-0.087502658;-0.094904716;0;0
-0.076633451;-0.059088973;0;0
-0.094778443;-0.097706674;0;0
-0.075560613;-0.090939825;0;0
-0.084200995;-0.09228613;0;0
-0.103880393;-0.102402035;0;0
-0.152762909;-0.146806139;0;0
-0.189035633;-0.192034104;0;0
-0.12386262;-0.180308732;0;0
-0.073502348;-0.130910052;0;0
-0.087480309;-0.136481305;0;0
-0.0839462;-0.138366629;0;0
-0.065651554;-0.155220708;0;0
-0.074993295;-0.150109021;0;0
-0.084671348;-0.149864442;0;0
-0.139636788;-0.178569395;0;0
-0.120824309;-0.151596172;0;0
-0.156195524;-0.1986303;0;0
-0.146078865;-0.179830981;0;0
-0.15981636;-0.209316844;0;0
-0.177514364;-0.192737497;0;0
-0.158595697;-0.159321203;0;0
-0.15854642;-0.152689949;0;0
-0.168521462;-0.161206041;0;0
-0.143197048;-0.165016047;0;0
-0.184769221;-0.183299904;0;0
-0.137109178;-0.173609734;0;0
-0.131380019;-0.188117366;0;0
-0.096214803;-0.163887678;0;0
-0.110326961;-0.193337768;0;0
-0.05988187;-0.158563652;0;0
-0.069733573;-0.17201205;0;0
-0.123031048;-0.220223359;0;0
-0.121005264;-0.225904794;0;0
-0.118861357;-0.214865301;0;0
-0.13801672;-0.226160329;0;0
-0.123803604;-0.212545562;0;0
-0.111582864;-0.220416827;0;0
-0.156708743;-0.252916008;0;0
-0.170840109;-0.285375015;0;0
-0.149913926;-0.265805867;0;0
-0.117316304;-0.217252554;0;0
-0.116533568;-0.216912768;0;0
-0.056776328;-0.175590895;0;0
-0.057463925;-0.176365273;0;0
-0.071859841;-0.199258317;0;0
-0.08040923;-0.195727493;0;0
-0.069220358;-0.165896579;0;0
-0.054915799;-0.158933306;0;0
-0.030730065;-0.12231599;0;0
-0.01894521;-0.080936913;0;0
-0.024358192;-0.09090802;0;0
-0.018792307;-0.087494644;0;0
-0.012104771;-0.074210631;0;0
0.002035867;-0.043741916;0;0
0.025580524;0;0;0
0.049460447;-0.010619712;0;0
0.064274133;-0.020692728;0;0
-0.004051441;-0.053992611;0;0
-0.044511752;-0.072485648;0;0
-0.028170426;-0.064185685;0;0
-0.020367255;-0.049596756;0;0
-0.05525562;-0.093627815;0;0
-0.05868385;-0.076702338;0;0
-0.051845872;-0.049774867;0;0
-0.009427741;-0.011459795;0;0
-0.025659964;-0.02429276;0;0
-0.002634706;-0.041644437;0;0
3.19256E-07;-0.029164439;0;0
0.014370261;-0.040273486;0;0
0.027543221;-0.037944868;0;0
0.015831931;-0.039326859;0;0
0.040274127;-0.017968343;0;0
0.036318831;-0.006872645;0;0
0.013210412;-0.011367201;0;0
0.04147725;0.006807145;0;0
0.006671231;-0.00200963;0;0
0;0.00936468;0;0
-0.022622319;-0.028020065;0;0
-0.020550964;-0.025250407;0;0
-0.052105123;-0.030670851;0;0
-0.036845891;-0.015625158;0;0
0.018397486;0.003309894;0;0
0.015625466;-0.008566764;0;0
0.018111871;-0.018445654;0;0
0.024376014;-0.01967272;0;0
0.031483546;0.020672666;0;0
0.036179905;0.020189887;0;0
0.081598269;0.042278299;0;0
0.093838651;0.054421485;0;0
0.09257402;0.042787151;0;0
0.088976588;0.064538169;0;0
0.081948182;0.041152818;0;0
0.039845491;0.033968865;0;0
0.057695284;0.062896802;0;0
0.066602772;0.07046141;0;0
0.063681978;0.063682285;0;0
0.076156629;0.098615063;0;0
0.048201913;0.084149233;0;0
0.036416484;0.074107832;0;0
0.032611566;0.062896802;0;0
0.037740255;0.06385113;0;0
0.043249537;0.069360728;0;0
0.014835073;0.060624622;0;0
0.00951747;0.06479444;0;0
0.018018482;0.087011266;0;0
0.013947419;0.090575055;0;0
0.018322914;0.11159953;0;0
0.070551048;0.162263038;0;0
0.082276324;0.14203436;0;0
0.076266718;0.130825756;0;0
0.075560291;0.152696075;0;0
0.101688533;0.17999741;0;0
0.117453396;0.188116035;0;0
0.11263635;0.196869835;0;0
0.08320509;0.169370171;0;0
0.08320509;0.169990779;0;0
0.060960736;0.152107946;0;0
0.058757874;0.165611807;0;0
0.038360466;0.141096512;0;0
0.054360645;0.141096512;0;0
0.046140677;0.119633082;0;0
0.028670777;0.121776499;0;0
0.0582957;0.13211819;0;0
0.046016092;0.11005872;0;0
0.054959301;0.13211819;0;0
0.067950548;0.157392431;0;0
0.080487087;0.18183975;0;0
0.055987561;0.142445753;0;0
0.049597093;0.154150969;0;0
0.047466203;0.13127161;0;0
0.054066977;0.137343356;0;0
0.041926082;0.15217535;0;0
0.037537849;0.154150587;0;0
0.02116491;0.134867504;0;0
0.030285555;0.137201482;0;0
0.038680816;0.155677564;0;0
0.019750434;0.158321576;0;0
-0.007925669;0.144897817;0;0
-0.018494703;0.145888911;0;0
-0.025250407;0.146812242;0;0
-0.043802326;0.130116726;0;0
-0.046152206;0.113765718;0;0
-0.027797822;0.139307844;0;0
-0.035979994;0.158255574;0;0
-0.038594359;0.165094159;0.314410509;0
-0.028020388;0.182869869;0.324179221;0
-0.034996482;0.187050524;0.357600827;0
-0.006066448;0.205242461;0.364773928;0
-0.012072615;0.186756213;0.326902611;0
-0.008032087;0.19885066;0.321358511;0
-0.030567317;0.177072047;0.318929293;0
-0.021276861;0.196475447;0.33928817;0
0.007345452;0.222607156;0.400088593;0
0.01803027;0.218821215;0.423054129;0
0.010056888;0.211212691;0.412849906;0
0.013532192;0.233444884;0.426584904;0
0.020506476;0.25682399;0.446508018;0
0.010959228;0.242243982;0.43487231;0
0.009465989;0.191114245;0.41493099;0
0.023968939;0.170572356;0.400962349;0
0.021391287;0.159541381;0.39913879;0
0.017461483;0.187838857;0.395022065;0
0.005361888;0.172981535;0.385555155;0
0.010084255;0.205144692;0.387970671;0
0.041477563;0.224781601;0.385689845;0
0.041700772;0.224790201;0.378314043;0
0.046956658;0.238410864;0.409121163;0
0.052466569;0.246082603;0.39388807;0
0.063851438;0.261412635;0.394415167;0
0.015666579;0.219717015;0.362448165;0
0.024822176;0.189789538;0.364744435;0
0.027399162;0.179341183;0.369554758;0
0.014166374;0.148297077;0.358100554;0
0.037448275;0.189423881;0.369747391;0
0.018158237;0.186348767;0.36993713;0
0.010471506;0.199713538;0.373377121;0
0.009217032;0.196332569;0.360602678;0
0.02384194;0.194313422;0.364885053;0
0.045768591;0.232466581;0.389031429;0
0.05579141;0.226961156;0.377294026;0
0.047128959;0.229024223;0.399863926;0
0.039551637;0.246157507;0.359449016;0
0.043246582;0.239370169;0.36691246;0
0.053652767;0.249051838;0.353388823;0
0.041857445;0.248215256;0.323855667;0
0.045828419;0.220351255;0.292896479;0
0.061991861;0.236490881;0.32757367;0
0.076526017;0.241743863;0.346848269;0
0.101527313;0.261958163;0.356806939;0
0.098439954;0.25061396;0.34768216;0
0.111574478;0.234484556;0.370831435;0
0.107739024;0.235239603;0.367267139;0
0.113043739;0.227919631;0.376001825;0
0.113328697;0.236914812;0.388883643;0
0.12783355;0.270404953;0.416985151;0
0.121933748;0.285339743;0.401446336;0
0.1305103;0.280197447;0.401435327;0
0.126338657;0.288182002;0.424395855;0
0.117488236;0.274330639;0.417549032;0
0.096023608;0.252549601;0.3922893;0
0.12453872;0.266741327;0.395691592;0
0.104312357;0.263169121;0.377144293;0
0.092104793;0.258747106;0.389696011;0
0.071813169;0.244731862;0.396870387;0
0.059423684;0.237831107;0.400136339;0
0.06967979;0.278783015;0.419117055;0
0.073370359;0.253891586;0.407613366;0
0.065415108;0.249576924;0.409496123;0
0.041723702;0.23979602;0.40713454;0
0.003625777;0.193158637;0.362168499;0
0.013859603;0.183534352;0.362060706;0
0.026475684;0.206170975;0.366715763;0
0.028779241;0.216307774;0.35494011;0
0.03693098;0.205266177;0.336818831;0
0.005305067;0.166485619;0.295189188;0
0.016568253;0.171975785;0.276582235;0
0.041500013;0.195152636;0.282371676;0
0.035423024;0.182672094;0.262965111;0
0.033522698;0.190561089;0.272161421;0
0.067139101;0.202891554;0.261062733;0
0.053940104;0.211509419;0.283456045;0
0.053244455;0.20788343;0.275590152;0
0.024806251;0.196146544;0.241662514;0
0.012768328;0.19806499;0.237985858;0
0.032485676;0.19927643;0.260185106;0
0.056089446;0.244076772;0.28693065;0
0.055958348;0.23600987;0.284529427;0
0.065227642;0.283537234;0.278448051;0
0.065538378;0.296265507;0.305834914;0
0.041401531;0.289492009;0.290847261;0
0.025732707;0.27193385;0.303696723;0
0.035862767;0.24250738;0.279699815;0
0.045932094;0.265702969;0.287094151;0
0.04435032;0.243401859;0.25044186;0
0.049784328;0.248345358;0.24426485;0
0.012640806;0.204384504;0.205285694;0
0.017718994;0.209644852;0.215741761;0
0.012753485;0.192316295;0.245219908;0
-0.011001098;0.147722154;0.209040439;0
-0.003331318;0.167523049;0.202533393;0
-0.018733266;0.155631267;0.154930174;0
-0.010518026;0.18177064;0.124126001;0
-0.022027096;0.179731427;0.095508477;0
-0.012081426;0.188488753;0.084734396;0
-0.02713145;0.179372609;0.067528502;0
-0.014077355;0.20403724;0.064286269;0
-0.037780814;0.178740266;0.053621282;0
-0.052502527;0.190896611;0.046899768;0
-0.04099802;0.2056555;0.068922355;0
-0.005379065;0.212356123;0.079382489;0
-0.022496572;0.221871822;0.048084009;0
-0.005356016;0.243239587;0.040822199;0
0.009040435;0.253863545;0.036453465;0
0.01014162;0.246474622;0.011733728;0
0.012395545;0.233501756;0.042468786;0
-0.005390921;0.21580468;0.029662884;0
-0.025752232;0.234100646;-0.027928749;0
-0.029981029;0.215519403;-0.060888509;0
-0.020686555;0.233435336;-0.065688596;0
-0.01208169;0.246450569;-0.036125027;0
-0.039435418;0.225075403;-0.075844341;0
-0.037699667;0.219330784;-0.087203613;0
-0.046972415;0.234054062;-0.07329702;0
-0.039427199;0.226025813;-0.104788208;0
-0.029852963;0.241751569;-0.105475529;0
-0.038114686;0.226008511;-0.095053915;0
-0.067628645;0.204868975;-0.120112309;0
-0.060812369;0.215917486;-0.13410332;0
-0.051766393;0.265969814;-0.122602011;0
-0.066716909;0.242150795;-0.159439973;0
-0.073953614;0.253988092;-0.140440017;0
-0.080752099;0.24473058;-0.138261535;0
-0.068067416;0.259075575;-0.122557838;0
-0.029697413;0.291013086;-0.133238483;0
-0.054601557;0.26903778;-0.149564326;0
-0.057629248;0.27725264;-0.167236265;0
-0.070907839;0.269284735;-0.18530213;0
-0.071793808;0.298913614;-0.165595127;0
-0.081076596;0.274198563;-0.191290252;0
-0.041073603;0.291573008;-0.183328113;0
-0.012245168;0.279151861;-0.176759226;0
-0.01859828;0.260293504;-0.196667213;0
-0.043408887;0.235566129;-0.24374002;0
-0.033867978;0.219081461;-0.248560162;0
-0.033735955;0.23423549;-0.242561664;0
-0.022320073;0.225444234;-0.198965995;0
-0.031010377;0.229231696;-0.234418677;0
-0.046133999;0.246904603;-0.224814862;0
-0.039830362;0.257591167;-0.193815818;0
-0.045312285;0.276847527;-0.155668599;0
